id,Is Action,Is Adventure,Is Animation,Is Christmas Movie,Is Comedy,Is Crime,Is Documentary,Is Drama,Is Family,Is Fantasy,Is Foreign,Is History,Is Horror,Is Music,Is Mystery,Is Romance,Is Science Fiction,Is TV Movie,Is Thriller,Is War,Is Western,Tag: aftercreditsstinger,Tag: alien,Tag: biography,Tag: blood,Tag: corruption,Tag: dark comedy,Tag: death,Tag: detective,Tag: dog,Tag: drug,Tag: dystopia,Tag: england,Tag: escape,Tag: family,Tag: father,Tag: film noir,Tag: friendship,Tag: gangster,Tag: gay,Tag: high school,Tag: independent film,Tag: investigation,Tag: kidnapping,Tag: love,Tag: marriage,Tag: martial arts,Tag: money,Tag: music,Tag: new york,Tag: nudity,Tag: paris,Tag: party,Tag: prison,Tag: remake,Tag: revenge,Tag: robbery,Tag: romance,Tag: secret,Tag: sequel,Tag: serial killer,Tag: small town,Tag: sport,Tag: spy,Tag: stand-up comedy,Tag: suicide,Tag: suspense,Tag: teacher,Tag: teenager,Tag: vampire,Tag: violence,Tag: wedding,Tag: world war ii,adult,imdb_id,popularity,release_date,release_month,release_quarter,release_year,runtime,title,vote_average,vote_count
5353,1.0,1.0,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1,tt0455782,5.178628,2007-09-03,9.0,3.0,2007.0,101.0,The Hunting Party,6.6,96.0
45007,1.0,,,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1,tt0067224,8.523318,1971-07-16,7.0,3.0,1971.0,111.0,The Hunting Party,6.7,14.0
26254,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0391225,0.842853,2004-06-20,6.0,2.0,2004.0,90.0,The Hunting of the President,8.0,1.0
10400,,,,0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1,tt0174856,5.716009,1999-09-17,9.0,3.0,1999.0,146.0,The Hurricane,7.2,401.0
12162,,,,0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,tt0887912,9.403724,2008-10-10,10.0,4.0,2008.0,131.0,The Hurt Locker,7.2,1881.0
990,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,1,tt0054997,9.333533,1961-09-25,9.0,3.0,1961.0,134.0,The Hustler,7.6,243.0
43045,,,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0053931,0.635717,1960-02-27,2.0,1.0,1960.0,79.0,The Hypnotic Eye,6.3,7.0
11588,,,,0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,tt0325596,3.561706,2004-01-15,1.0,1.0,2004.0,90.0,The I Inside,5.8,64.0
9005,1.0,1.0,,0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1,tt0400525,8.485861,2005-11-23,11.0,4.0,2005.0,88.0,The Ice Harvest,5.8,83.0
10179,1.0,,,0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0087451,3.291281,1984-03-16,3.0,1.0,1984.0,91.0,The Ice Pirates,5.7,50.0
68924,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0119349,7.146352,1997-09-27,9.0,3.0,1997.0,112.0,The Ice Storm,6.9,181.0
68812,,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1491044,13.132127,2012-09-01,9.0,3.0,2012.0,105.0,The Iceman,6.4,368.0
118424,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1,tt0874289,0.071884,1992-06-16,6.0,2.0,1992.0,47.0,The Iceman Tapes: Conversations with a Killer,8.0,6.0
278388,,,,0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1,tt0875695,0.160322,2004-06-01,6.0,2.0,2004.0,48.0,The Iceman and the Psychiatrist,8.0,4.0
335490,,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt3170900,1.756551,2015-04-09,4.0,2.0,2015.0,114.0,The Idealist,7.6,9.0
10316,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1124035,6.82647,2011-09-24,9.0,3.0,2011.0,101.0,The Ides of March,6.5,924.0
42159,,,,0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0080913,0.226827,1980-11-14,11.0,4.0,1980.0,117.0,The Idolmaker,6.5,5.0
1491,,,,0,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0443543,11.494009,2006-08-18,8.0,3.0,2006.0,110.0,The Illusionist,7.1,1657.0
41201,,,1.0,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0775489,6.971611,2010-02-16,2.0,1.0,2010.0,80.0,The Illusionist,7.2,177.0
25874,,,,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0064473,2.237092,1969-03-26,3.0,1.0,1969.0,103.0,The Illustrated Man,5.4,15.0
67018,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0073589,3.078861,1975-09-10,9.0,3.0,1975.0,89.0,The Image,6.6,12.0
67018,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0073589,3.078861,1975-09-10,9.0,3.0,1975.0,89.0,The Image,6.6,12.0
250902,,,,0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2294916,0.673775,2013-11-21,11.0,4.0,2013.0,81.0,The Image Revolution,5.7,3.0
250902,,,,0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2294916,0.673775,2013-11-21,11.0,4.0,2013.0,81.0,The Image Revolution,5.7,3.0
8054,,1.0,,0,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1054606,6.859934,2009-10-01,10.0,4.0,2009.0,123.0,The Imaginarium of Doctor Parnassus,6.3,885.0
152599,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1,tt1951181,6.985915,2013-07-03,7.0,3.0,2013.0,117.0,The Immigrant,6.2,256.0
5648,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1,tt0052920,0.50489,1959-01-01,1.0,1.0,1959.0,63.0,The Immoral Mr. Teas,6.1,7.0
29231,1.0,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0113394,0.825042,1995-10-05,10.0,4.0,1995.0,98.0,The Immortals,7.8,5.0
9026,,,,0,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0278500,8.287054,2002-05-17,5.0,2.0,2002.0,97.0,The Importance of Being Earnest,6.8,129.0
20324,,,,0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0044744,2.328043,1952-06-02,6.0,2.0,1952.0,95.0,The Importance of Being Earnest,7.4,23.0
80278,,,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1649419,10.027434,2012-09-09,9.0,3.0,2012.0,113.0,The Impossible,7.0,2071.0
84287,,,,0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1966604,8.970709,2012-07-13,7.0,3.0,2012.0,95.0,The Imposter,7.4,273.0
5146,1.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0314786,6.585107,2003-05-23,5.0,2.0,2003.0,98.0,The In-Laws,5.6,68.0
19827,1.0,1.0,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1,tt0079336,3.336115,1979-06-15,6.0,2.0,1979.0,103.0,The In-Laws,6.7,26.0
242022,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt3097204,6.3567,2014-08-06,8.0,3.0,2014.0,96.0,The Inbetweeners 2,6.1,214.0
69798,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1716772,5.747681,2011-08-19,8.0,3.0,2011.0,97.0,The Inbetweeners Movie,6.2,341.0
66043,,,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0061814,1.166142,1967-11-05,11.0,4.0,1967.0,107.0,The Incident,5.9,8.0
26881,1.0,1.0,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0095368,1.92429,1988-02-21,2.0,1.0,1988.0,100.0,The Incredible Hulk Returns,5.4,19.0
37969,,1.0,,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0057180,1.791587,1963-11-20,11.0,4.0,1963.0,80.0,The Incredible Journey,6.3,22.0
19953,,,1.0,0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0058230,3.37816,1964-03-28,3.0,1.0,1964.0,99.0,The Incredible Mr. Limpet,6.4,38.0
31682,,,,0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0050539,4.910227,1957-02-22,2.0,1.0,1957.0,81.0,The Incredible Shrinking Man,7.3,91.0
29371,,,,0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0113416,2.149553,1995-06-16,6.0,2.0,1995.0,94.0,The Incredibly True Adventure of Two Girls In Love,5.7,13.0
79319,,,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0084133,1.011264,1982-08-27,8.0,3.0,1982.0,93.0,The Incubus,5.5,13.0
57258,1.0,1.0,,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0048204,3.022988,1955-12-21,12.0,4.0,1955.0,88.0,The Indian Fighter,5.7,11.0
25598,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0102116,7.218957,1991-05-19,5.0,2.0,1991.0,127.0,The Indian Runner,6.2,23.0
11359,,1.0,,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0113419,10.673296,1995-07-14,7.0,3.0,1995.0,96.0,The Indian in the Cupboard,5.9,136.0
158908,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2113075,2.476252,2013-10-11,10.0,4.0,2013.0,108.0,The Inevitable Defeat of Mister & Pete,7.4,34.0
89625,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0063345,0.142761,1969-07-26,7.0,3.0,1969.0,25.0,The Inextinguishable Fire,6.6,4.0
42171,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1424003,3.574031,2009-09-16,9.0,3.0,2009.0,105.0,The Infidel,6.0,45.0
253307,,,,0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2553424,1.130017,2014-09-18,9.0,3.0,2014.0,85.0,The Infinite Man,5.9,13.0
11323,,,,0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1130080,11.698089,2009-09-18,9.0,3.0,2009.0,108.0,The Informant!,6.0,305.0
22311,1.0,,,0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1,tt0076584,9.461686,1978-02-08,2.0,1.0,1978.0,99.0,The Inglorious Bastards,5.9,63.0
63360,,,,0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1,tt0087472,3.123043,1984-12-07,12.0,4.0,1984.0,97.0,The Initiation,6.3,16.0
23691,,,,0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1,tt0795403,1.766511,2006-01-01,1.0,1.0,2006.0,96.0,The Initiation of Sarah,5.5,12.0
58428,,,,0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1594562,8.560726,2011-12-01,12.0,4.0,2011.0,102.0,The Innkeepers,5.4,223.0
16372,,,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0055018,7.667964,1961-12-25,12.0,4.0,1961.0,100.0,The Innocents,7.5,126.0
183247,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0056187,0.286906,1962-05-24,5.0,2.0,1962.0,112.0,The Inspector,6.5,1.0
40206,,,,0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0041509,0.896505,1949-12-31,12.0,4.0,1949.0,101.0,The Inspector General,6.2,17.0
247695,,,,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0144250,0.193722,1998-09-20,9.0,3.0,1998.0,105.0,The Inspectors,6.5,2.0
257211,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2361509,15.651705,2015-09-24,9.0,3.0,2015.0,121.0,The Intern,7.1,1926.0
4959,,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0963178,6.583609,2009-02-03,2.0,1.0,2009.0,118.0,The International,6.0,373.0
250658,,,,0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt3268458,6.114898,2014-06-27,6.0,2.0,2014.0,105.0,The Internet's Own Boy: The Story of Aaron Swartz,7.8,180.0
116741,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2234155,0.393865,2013-06-07,6.0,2.0,2013.0,119.0,The Internship,6.1,1691.0
179,,,,0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1,tt0373926,12.047671,2005-04-08,4.0,2.0,2005.0,128.0,The Interpreter,6.2,400.0
72711,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1319744,0.904932,2011-07-29,7.0,3.0,2011.0,125.0,The Interrupters,5.7,12.0
228967,1.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2788710,14.526049,2014-12-25,12.0,4.0,2014.0,112.0,The Interview,6.1,2340.0
19846,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0120714,2.882197,1998-03-03,3.0,1.0,1998.0,104.0,The Interview,6.8,32.0
47143,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0422491,0.988415,2005-05-04,5.0,2.0,2005.0,130.0,The Intruder,7.4,8.0
79827,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0055019,1.44562,1962-05-14,5.0,2.0,1962.0,84.0,The Intruder,6.4,15.0
4858,,,,0,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1,tt0427392,5.228837,2007-08-17,8.0,3.0,2007.0,99.0,The Invasion,5.7,366.0
13647,1.0,,1.0,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0903135,3.478962,2007-01-23,1.0,1.0,2007.0,83.0,The Invincible Iron Man,5.5,43.0
9785,,,,0,,1.0,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1,tt0435670,6.097503,2007-04-27,4.0,2.0,2007.0,102.0,The Invisible,6.0,148.0
84012,,,,0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1532413,0.447313,2009-11-11,11.0,4.0,2009.0,60.0,The Invisible Frame,7.2,5.0
289159,,,,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2073679,0.137328,2014-03-20,3.0,1.0,2014.0,87.0,The Invisible Front,7.0,3.0
28421,,,,0,,,,1.0,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1,tt0032635,1.360563,1940-01-12,1.0,1.0,1940.0,81.0,The Invisible Man Returns,6.3,17.0
28425,,,,0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1,tt0036959,2.102317,1944-06-09,6.0,2.0,1944.0,78.0,The Invisible Man's Revenge,5.4,7.0
84288,,,,0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2120152,7.473701,2012-01-20,1.0,1.0,2012.0,93.0,The Invisible War,7.4,38.0
111473,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1700845,4.183558,2013-12-25,12.0,4.0,2013.0,111.0,The Invisible Woman,6.2,66.0
28423,,,,0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1,tt0032637,1.294231,1940-12-27,12.0,4.0,1940.0,72.0,The Invisible Woman,6.0,5.0
306947,,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1,tt2400463,9.248388,2015-08-05,8.0,3.0,2015.0,100.0,The Invitation,6.4,486.0
15247,,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1,tt0059319,7.336578,1965-03-18,3.0,1.0,1965.0,109.0,The Ipcress File,6.8,84.0
127540,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1753846,0.287511,2012-09-28,9.0,3.0,2012.0,90.0,The Iran Job,5.5,3.0
10386,,1.0,1.0,0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0129167,15.441459,1999-08-06,8.0,3.0,1999.0,86.0,The Iron Giant,7.6,1470.0
71688,,,,0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1007029,7.421245,2011-12-30,12.0,4.0,2011.0,105.0,The Iron Lady,6.2,540.0
15701,,,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0267601,0.47661,2000-05-01,5.0,2.0,2000.0,90.0,The Irrefutable Truth About Demons,6.2,8.0
1635,1.0,1.0,,0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0399201,11.443647,2005-07-20,7.0,3.0,2005.0,136.0,The Island,6.5,1813.0
26932,,,,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1,tt0076210,8.780704,1977-07-13,7.0,3.0,1977.0,99.0,The Island of Dr. Moreau,5.4,33.0
17388,,,,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0450450,1.502873,2005-09-21,9.0,3.0,2005.0,90.0,The Italian,6.6,10.0
9654,1.0,,,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1,tt0317740,13.995044,2003-05-30,5.0,2.0,2003.0,110.0,The Italian Job,6.6,1949.0
10536,1.0,,,0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1,tt0064505,9.371815,1969-06-02,6.0,2.0,1969.0,99.0,The Italian Job,7.1,202.0
16331,1.0,,,0,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0171410,6.657247,1999-04-17,4.0,2.0,1999.0,116.0,The Jack Bull,6.5,23.0
4824,1.0,1.0,,0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0119395,11.131917,1997-11-14,11.0,4.0,1997.0,124.0,The Jackal,6.1,536.0
9667,,,,0,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0366627,12.092096,2005-03-04,3.0,1.0,2005.0,103.0,The Jacket,6.8,459.0
43392,,,,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,tt0042609,0.58232,1950-05-16,5.0,2.0,1950.0,76.0,The Jackie Robinson Story,6.8,4.0
38468,,,,0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0037826,0.807733,1945-01-26,1.0,1.0,1945.0,66.0,The Jade Mask,5.7,6.0
